token	lang	score
遅さ	ja	-1.0
遅れ	ja	-1.0
遅ればせ	ja	-1.0
遅れ馳せ	ja	-1.0
遅延	ja	-1.0
遅刻	ja	-1.0
遅参	ja	-1.0
遅速	ja	0.0
遅滞	ja	-1.0
遅知恵	ja	-1.0
竹林の七賢	ja	1.0
蓄え	ja	1.0
蓄積	ja	-1.0
蓄膿症	ja	-1.0
秩序	ja	1.0
窒息	ja	-1.0
茶々	ja	0.0
茶気	ja	1.0
茶飯事	ja	0.0
着意	ja	0.0
着実	ja	0.0
着手	ja	0.0
着色	ja	0.0
着信	ja	0.0
着想	ja	0.0
着道楽	ja	-1.0
中	ja	0.0
中だるみ	ja	-1.0
中華	ja	0.0
中華人民共和国	ja	0.0
中許し	ja	0.0
中古	ja	-1.0
中古市場	ja	0.0
中国	ja	0.0
中国国内	ja	0.0
中国市場	ja	0.0
中止	ja	-1.0
中耳炎	ja	-1.0
中傷	ja	-1.0
中心	ja	0.0
中身	ja	0.0
中辛	ja	0.0
中性	ja	0.0
中性脂肪	ja	-1.0
中正	ja	0.0
中絶	ja	-1.0
中速	ja	0.0
中断	ja	-1.0
中途	ja	-1.0
中途半端	ja	-1.0
中毒	ja	-1.0
中風	ja	0.0
中庸	ja	1.0
中立	ja	0.0
中立性	ja	1.0
仲	ja	0.0
仲間	ja	1.0
仲間意識	ja	1.0
仲間内	ja	0.0
仲人	ja	1.0
仲直り	ja	1.0
仲良し	ja	1.0
忠義	ja	1.0
忠勤	ja	1.0
忠告	ja	0.0
忠魂	ja	1.0
忠実	ja	1.0
忠心	ja	1.0
忠誠	ja	1.0
忠誠心	ja	1.0
忠節	ja	1.0
忠霊	ja	1.0
昼食会	ja	0.0
昼寝	ja	0.0
昼夜逆転	ja	-1.0
注意	ja	-1.0
注意義務	ja	0.0
注意力	ja	1.0
注目	ja	0.0
虫の息	ja	-1.0
虫刺され	ja	-1.0
虫歯	ja	-1.0
虫食い	ja	-1.0
虫垂炎	ja	-1.0
衷情	ja	1.0
駐車違反	ja	-1.0
著作権違反	ja	-1.0
著作権侵害	ja	-1.0
著作権侵害行為	ja	-1.0
著名	ja	1.0
著名人	ja	1.0
貯金	ja	1.0
貯蓄	ja	0.0
丁重	ja	1.0
丁寧	ja	1.0
丁寧さ	ja	1.0
凋落	ja	-1.0
寵愛	ja	1.0
帳消し	ja	1.0
帳消し	ja	1.0
弔い	ja	-1.0
弔意	ja	0.0
弔慰	ja	0.0
弔事	ja	0.0
弔辞	ja	0.0
張り	ja	1.0
張り合い	ja	1.0
張り紙	ja	0.0
張り手	ja	0.0
張力	ja	0.0
徴収	ja	-1.0
徴用	ja	-1.0
懲らしめ	ja	-1.0
懲戒	ja	-1.0
懲戒処分	ja	-1.0
懲罰	ja	-1.0
懲役	ja	-1.0
挑戦	ja	0.0
朝	ja	0.0
朝恩	ja	1.0
朝寒	ja	0.0
朝鮮	ja	0.0
朝鮮戦争	ja	-1.0
朝敵	ja	0.0
朝令暮改	ja	-1.0
朝礼	ja	0.0
潮流	ja	0.0
町おこし	ja	0.0
眺望	ja	0.0
聴き手	ja	1.0
聴覚	ja	0.0
聴覚障害	ja	-1.0
聴許	ja	0.0
聴視覚	ja	0.0
聴衆	ja	0.0
聴力	ja	1.0
聴力障害	ja	-1.0
腸カタル	ja	-1.0
腸チフス	ja	-1.0
腸炎	ja	-1.0
腸捻転症	ja	-1.0
腸閉塞	ja	-1.0
調	ja	0.0
調音	ja	0.0
調査結果	ja	0.0
調査票	ja	0.0
調査方法	ja	0.0
調子	ja	0.0
調達	ja	0.0
調停	ja	0.0
調度	ja	0.0
調法	ja	1.0
調律師	ja	0.0
調和	ja	1.0
超音波	ja	0.0
超過	ja	-1.0
超過料金	ja	-1.0
超克	ja	0.0
超人	ja	1.0
超絶	ja	0.0
超能力	ja	1.0
超能力者	ja	0.0
長	ja	1.0
長期化	ja	0.0
長期計画	ja	0.0
長期欠席	ja	-1.0
長期投資	ja	0.0
長期入院	ja	-1.0
長欠	ja	-1.0
長持ち	ja	1.0
長時間	ja	0.0
長時間労働	ja	-1.0
長者	ja	1.0
長寿	ja	1.0
長寿命化	ja	1.0
長所	ja	1.0
長生	ja	1.0
長生き	ja	1.0
長逝	ja	-1.0
長槍	ja	0.0
長打	ja	1.0
長打力	ja	1.0
長嘆	ja	-1.0
長短	ja	0.0
長男	ja	0.0
長調	ja	0.0
長文	ja	0.0
長命	ja	1.0
長旅	ja	0.0
鳥たち	ja	0.0
鳥インフルエンザ	ja	-1.0
鳥害	ja	-1.0
鳥肌	ja	-1.0
鳥目	ja	-1.0
勅勘	ja	0.0
勅令	ja	0.0
直し	ja	0.0
直感	ja	0.0
直観	ja	0.0
直球	ja	0.0
直撃	ja	0.0
直撃弾	ja	-1.0
直情	ja	0.0
直線コース	ja	0.0
直線美	ja	1.0
沈静	ja	1.0
沈静化	ja	0.0
沈滞	ja	-1.0
沈滞ムード	ja	-1.0
沈着	ja	-1.0
沈殿	ja	0.0
沈没	ja	-1.0
沈黙	ja	0.0
沈淪	ja	-1.0
沈湎	ja	-1.0
珍しさ	ja	1.0
珍奇	ja	-1.0
珍事	ja	-1.0
珍味	ja	-1.0
珍妙	ja	-1.0
珍無類	ja	-1.0
珍問	ja	-1.0
賃下げ	ja	-1.0
賃金	ja	1.0
賃金格差	ja	-1.0
賃上げ	ja	1.0
賃労働	ja	0.0
鎮護	ja	0.0
鎮静	ja	0.0
陳情	ja	-1.0
陳腐化	ja	-1.0
津波	ja	-1.0
墜落	ja	-1.0
墜落事故	ja	-1.0
椎間板ヘルニア	ja	-1.0
追いはぎ	ja	-1.0
追い上げ	ja	-1.0
追い立て	ja	-1.0
追っ手	ja	-1.0
追加	ja	0.0
追加効果	ja	1.0
追加点	ja	1.0
追加料金	ja	-1.0
追及	ja	0.0
追手	ja	-1.0
追突事故	ja	-1.0
追放	ja	0.0
痛	ja	-1.0
痛々しさ	ja	-1.0
痛さ	ja	-1.0
痛ましさ	ja	-1.0
痛み	ja	-1.0
痛快	ja	1.0
痛覚	ja	0.0
痛感	ja	-1.0
痛苦	ja	-1.0
痛恨	ja	-1.0
痛恨事	ja	-1.0
痛手	ja	-1.0
痛心	ja	-1.0
痛打	ja	-1.0
痛嘆	ja	-1.0
痛罵	ja	-1.0
痛風	ja	-1.0
痛烈	ja	-1.0
痛哭	ja	-1.0
痛痒	ja	-1.0
通	ja	1.0
通り魔	ja	-1.0
通貨危機	ja	-1.0
通過	ja	0.0
通気	ja	0.0
通気性	ja	1.0
通勤ラッシュ	ja	-1.0
通行止め	ja	-1.0
通産	ja	0.0
通商	ja	0.0
通常	ja	0.0
通常実施権	ja	0.0
通信費	ja	0.0
通達	ja	0.0
通風	ja	-1.0
通訳	ja	0.0
通話料	ja	0.0
椿事	ja	-1.0
潰し	ja	-1.0
潰走	ja	-1.0
潰瘍	ja	-1.0
爪	ja	0.0
吊るし上げ	ja	-1.0
釣り人	ja	0.0
釣果	ja	1.0
低め	ja	0.0
低コスト	ja	1.0
低コスト化	ja	0.0
低域	ja	0.0
低下	ja	-1.0
低価格	ja	1.0
低価格競争	ja	0.0
低血圧	ja	-1.0
低血圧症	ja	-1.0
低消費電力	ja	1.0
低声	ja	0.0
低速	ja	0.0
低調	ja	-1.0
低迷	ja	-1.0
低迷期	ja	-1.0
低迷状態	ja	-1.0
低落	ja	-1.0
低利	ja	-1.0
低廉	ja	0.0
停会	ja	0.0
停学	ja	-1.0
停学処分	ja	-1.0
停止	ja	0.0
停止ボタン	ja	0.0
停職	ja	-1.0
停戦	ja	-1.0
停滞	ja	-1.0
停滞感	ja	-1.0
停滞期	ja	-1.0
停電	ja	-1.0
停頓	ja	-1.0
貞潔	ja	1.0
貞淑	ja	1.0
貞節	ja	1.0
貞操	ja	1.0
貞操帯	ja	0.0
定員	ja	0.0
定員割れ	ja	-1.0
定額料金	ja	0.0
定期検診	ja	0.0
定在波	ja	0.0
定着	ja	1.0
定番	ja	1.0
定評	ja	1.0
帝王切開	ja	0.0
底	ja	0.0
底割れ	ja	0.0
底質	ja	0.0
底上げ	ja	1.0
底生生物	ja	0.0
底辺	ja	0.0
底力	ja	1.0
弟子	ja	0.0
弟子たち	ja	0.0
抵抗	ja	-1.0
抵抗感	ja	-1.0
抵抗勢力	ja	-1.0
抵抗性	ja	1.0
抵抗力	ja	1.0
提供	ja	1.0
提携関係	ja	1.0
提言	ja	0.0
程々	ja	1.0
締まり	ja	0.0
締め出し	ja	-1.0
締め切り	ja	0.0
締め付け	ja	-1.0
締切り	ja	0.0
訂正	ja	0.0
訂正箇所	ja	-1.0
邸内	ja	0.0
泥	ja	-1.0
泥沼	ja	-1.0
泥沼化	ja	-1.0
泥水	ja	-1.0
泥酔状態	ja	-1.0
泥棒	ja	-1.0
泥流	ja	-1.0
摘発	ja	-1.0
敵	ja	-1.0
敵意	ja	-1.0
敵失	ja	1.0
敵性	ja	0.0
敵対	ja	-1.0
敵対心	ja	-1.0
敵兵	ja	-1.0
敵方	ja	0.0
敵味方	ja	0.0
敵役	ja	-1.0
敵愾心	ja	-1.0
滴	ja	0.0
的外れ	ja	-1.0
的確	ja	1.0
的中	ja	1.0
笛吹き	ja	0.0
適応性	ja	1.0
適応力	ja	1.0
適合	ja	1.0
適材	ja	0.0
適材適所	ja	1.0
適時打	ja	1.0
適者生存	ja	0.0
適職	ja	1.0
適性	ja	1.0
適正	ja	1.0
適正化	ja	0.0
適切	ja	1.0
適度	ja	1.0
適任	ja	1.0
適否	ja	0.0
適評	ja	1.0
適不適	ja	0.0
適法	ja	1.0
適役	ja	1.0
溺愛	ja	-1.0
溺死	ja	-1.0
哲学	ja	1.0
哲人	ja	0.0
徹底	ja	0.0
徹底抗戦	ja	0.0
徹底的	ja	1.0
徹夜	ja	0.0
撤回	ja	0.0
撤廃	ja	0.0
轍	ja	-1.0
鉄欠乏性貧血	ja	-1.0
鉄拳	ja	-1.0
鉄鋼	ja	0.0
鉄条網	ja	0.0
鉄槌	ja	0.0
鉄砲水	ja	-1.0
典拠	ja	0.0
典麗	ja	1.0
天つ神	ja	0.0
天にも昇る心地	ja	1.0
天安門広場	ja	0.0
天衣無縫	ja	1.0
天恩	ja	1.0
天下一	ja	1.0
天下一品	ja	1.0
天下統一	ja	0.0
天気予報	ja	0.0
天恵	ja	1.0
天候不順	ja	-1.0
天皇	ja	0.0
天皇杯	ja	1.0
天国	ja	1.0
天才	ja	1.0
天災	ja	-1.0
天使	ja	1.0
天助	ja	1.0
天女	ja	0.0
天真爛漫	ja	1.0
天神	ja	0.0
天然	ja	0.0
天然温泉	ja	1.0
天然痘	ja	-1.0
天地神明	ja	1.0
天敵	ja	-1.0
天道	ja	1.0
天罰	ja	-1.0
天罰てきめん	ja	-1.0
天魔	ja	0.0
天目山	ja	0.0
天野	ja	0.0
天佑	ja	1.0
天祐	ja	1.0
天誅	ja	-1.0
展開	ja	0.0
展性	ja	0.0
店じまい	ja	-1.0
店づくり	ja	0.0
店員	ja	0.0
店舗数	ja	0.0
添え	ja	0.0
添加	ja	0.0
添削	ja	0.0
添付	ja	0.0
添付・添附	ja	0.0
添付ファイル	ja	0.0
添附	ja	0.0
転移	ja	0.0
転嫁	ja	-1.0
転校	ja	0.0
転送速度	ja	0.0
転倒	ja	-1.0
転倒事故	ja	-1.0
転落	ja	-1.0
転落事故	ja	-1.0
点	ja	0.0
点差	ja	0.0
点数	ja	1.0
伝言	ja	0.0
伝承	ja	0.0
伝説	ja	0.0
伝染	ja	-1.0
伝染性	ja	0.0
伝染病	ja	-1.0
伝線	ja	-1.0
伝達	ja	0.0
伝統	ja	1.0
伝統美	ja	1.0
伝統文化	ja	1.0
伝播	ja	0.0
伝令	ja	0.0
殿堂入り	ja	1.0
田虫	ja	-1.0
電圧降下	ja	0.0
電気ショック	ja	-1.0
電気代	ja	-1.0
電撃	ja	-1.0
電源スイッチ	ja	0.0
電光	ja	0.0
電磁波	ja	-1.0
電車内	ja	0.0
電池切れ	ja	-1.0
電波	ja	-1.0
電波障害	ja	-1.0
電力	ja	1.0
電力危機	ja	-1.0
電話代	ja	-1.0
吐き気	ja	-1.0
吐血	ja	-1.0
吐息	ja	-1.0
吐瀉物	ja	-1.0
塗炭	ja	0.0
塗炭の苦しみ	ja	-1.0
塗料	ja	0.0
妬心	ja	-1.0
徒刑	ja	-1.0
徒手空拳	ja	-1.0
徒費	ja	-1.0
徒労感	ja	-1.0
登校拒否	ja	-1.0
登山靴	ja	0.0
登場	ja	0.0
登仙	ja	-1.0
登頂	ja	0.0
途上	ja	-1.0
途中下車	ja	0.0
都合	ja	0.0
都市化	ja	0.0
都市環境	ja	0.0
都市機能	ja	1.0
都市計画税	ja	0.0
努力	ja	0.0
努力の結晶	ja	1.0
努力義務	ja	1.0
土気色	ja	-1.0
土砂	ja	0.0
土砂災害	ja	-1.0
土砂崩れ	ja	-1.0
土産	ja	1.0
土壌ｐＨ	ja	0.0
土壌水分	ja	0.0
土石流	ja	-1.0
土壇場	ja	0.0
土地利用	ja	0.0
土俵際	ja	0.0
土付かず	ja	1.0
土埃	ja	0.0
奴	ja	0.0
奴ら	ja	0.0
奴等	ja	0.0
怒り	ja	-1.0
怒りっぽさ	ja	-1.0
怒気	ja	-1.0
怒号	ja	-1.0
怒声	ja	-1.0
怒張	ja	0.0
怒鳴り声	ja	-1.0
倒壊	ja	-1.0
倒閣	ja	0.0
倒産	ja	-1.0
倒幕	ja	0.0
倒木	ja	0.0
冬	ja	0.0
凍結	ja	-1.0
凍死	ja	-1.0
凍傷	ja	-1.0
凍瘡	ja	-1.0
唐	ja	0.0
島唄	ja	0.0
島流し	ja	-1.0
悼み	ja	-1.0
投げ	ja	0.0
投げやり	ja	-1.0
投げ技	ja	0.0
投下	ja	0.0
投棄	ja	-1.0
投機	ja	0.0
投球	ja	0.0
投降	ja	0.0
投獄	ja	-1.0
投資	ja	0.0
投資意欲	ja	0.0
投資環境	ja	0.0
投資効率	ja	1.0
投入	ja	0.0
投票権	ja	1.0
投法	ja	0.0
投薬	ja	0.0
搭載	ja	0.0
東海地震	ja	-1.0
東京都	ja	0.0
盗	ja	-1.0
盗み	ja	-1.0
盗み笑い	ja	-1.0
盗掘	ja	-1.0
盗作	ja	-1.0
盗人	ja	-1.0
盗賊	ja	-1.0
盗賊団	ja	-1.0
盗聴	ja	-1.0
盗電	ja	-1.0
盗難	ja	-1.0
盗難被害	ja	-1.0
盗犯	ja	-1.0
盗癖	ja	-1.0
盗塁	ja	0.0
淘汰	ja	0.0
湯煙	ja	0.0
湯気	ja	0.0
当たり	ja	1.0
当たり外れ	ja	0.0
当たり障り	ja	-1.0
当たり役	ja	1.0
当てっこ	ja	0.0
当て物	ja	0.0
当意即妙	ja	1.0
当院	ja	0.0
当該権利	ja	0.0
当座しのぎ	ja	-1.0
当選	ja	1.0
当否	ja	0.0
当惑	ja	-1.0
痘苗	ja	0.0
痘瘡	ja	-1.0
等級	ja	1.0
等速	ja	0.0
答	ja	0.0
答案	ja	0.0
糖	ja	0.0
糖尿	ja	-1.0
糖尿病	ja	-1.0
統一	ja	0.0
統一感	ja	1.0
統一性	ja	1.0
統合化	ja	0.0
統合失調症	ja	-1.0
統廃合	ja	0.0
到達	ja	0.0
到着	ja	0.0
豆知識	ja	0.0
豆鉄砲	ja	0.0
豆腐屋	ja	0.0
逃避	ja	-1.0
逃避行	ja	-1.0
逃亡	ja	-1.0
逃亡生活	ja	-1.0
透過性	ja	0.0
透水性	ja	0.0
透徹	ja	0.0
透明感	ja	1.0
透明性	ja	1.0
鐙	ja	0.0
陶酔	ja	0.0
頭	ja	0.0
頭でっかち	ja	-1.0
頭巾	ja	0.0
頭声	ja	0.0
頭痛	ja	-1.0
頭痛鉢巻き	ja	-1.0
頭脳	ja	1.0
騰貴	ja	-1.0
騰落	ja	-1.0
闘気	ja	1.0
闘魂	ja	1.0
闘志	ja	1.0
闘争	ja	0.0
闘争心	ja	0.0
闘争本能	ja	0.0
闘病生活	ja	-1.0
働き	ja	1.0
働きかけ	ja	1.0
働き過ぎ	ja	-1.0
動機	ja	0.0
動作速度	ja	1.0
動作不良	ja	-1.0
動脈硬化	ja	-1.0
動脈硬化症	ja	-1.0
動脈瘤	ja	-1.0
動揺	ja	-1.0
動乱	ja	-1.0
動悸	ja	-1.0
同意	ja	0.0
同一性	ja	0.0
同化	ja	0.0
同感	ja	1.0
同居	ja	0.0
同慶	ja	1.0
同時多発テロ	ja	-1.0
同情	ja	0.0
同情心	ja	0.0
同心	ja	0.0
同棲	ja	0.0
同定	ja	0.0
同点ゴール	ja	0.0
同病	ja	-1.0
同憂	ja	-1.0
同様	ja	0.0
同類	ja	0.0
憧憬	ja	1.0
撞着	ja	1.0
洞察	ja	0.0
洞察力	ja	1.0
童心	ja	0.0
童貞	ja	-1.0
胴間声	ja	-1.0
道しるべ	ja	0.0
道化役	ja	-1.0
道楽	ja	0.0
道義	ja	1.0
道草	ja	0.0
道徳	ja	1.0
道徳性	ja	1.0
道半ば	ja	-1.0
峠	ja	0.0
得	ja	1.0
得るところ	ja	1.0
得意	ja	1.0
得策	ja	1.0
得失	ja	0.0
得手	ja	1.0
得手勝手	ja	-1.0
得点	ja	1.0
得点力	ja	1.0
得票	ja	1.0
得物	ja	0.0
得分	ja	1.0
得分・徳分	ja	1.0
得用	ja	1.0
徳	ja	1.0
徳義	ja	1.0
徳性	ja	1.0
徳操	ja	1.0
徳分	ja	1.0
徳用	ja	1.0
徳用・得用	ja	1.0
特異体質	ja	0.0
特技	ja	1.0
特急	ja	0.0
特許	ja	1.0
特訓	ja	0.0
特恵	ja	1.0
特権	ja	1.0
特効	ja	1.0
特攻	ja	-1.0
特産	ja	0.0
特産品	ja	0.0
特質	ja	1.0
特殊	ja	0.0
特殊能力	ja	1.0
特選	ja	1.0
特段	ja	1.0
特徴	ja	0.0
特定	ja	0.0
特典	ja	1.0
特筆	ja	0.0
特別措置	ja	0.0
特報	ja	0.0
特命	ja	0.0
特立	ja	0.0
特例	ja	0.0
督励	ja	1.0
禿	ja	0.0
篤学	ja	1.0
篤志	ja	1.0
毒	ja	-1.0
毒よけ	ja	0.0
毒ガス	ja	-1.0
毒液	ja	-1.0
毒気	ja	-1.0
毒殺	ja	-1.0
毒蛇	ja	0.0
毒状態	ja	-1.0
毒性	ja	-1.0
毒舌	ja	-1.0
毒素	ja	-1.0
毒電波	ja	-1.0
毒当たり	ja	-1.0
毒婦	ja	-1.0
毒霧	ja	-1.0
独り言	ja	0.0
独眼竜	ja	0.0
独裁	ja	-1.0
独裁者	ja	-1.0
独自性	ja	1.0
独自路線	ja	1.0
独善	ja	-1.0
独善的	ja	-1.0
独創性	ja	1.0
独断	ja	-1.0
独立	ja	1.0
独立国家	ja	0.0
独立心	ja	1.0
独立性	ja	1.0
独立戦争	ja	0.0
独立独歩	ja	1.0
読み癖	ja	-1.0
読解力	ja	1.0
読者	ja	0.0
読書活動	ja	0.0
読書感想文	ja	0.0
読書時間	ja	0.0
凸凹	ja	-1.0
突き	ja	-1.0
突き出し	ja	0.0
突き傷	ja	-1.0
突き目	ja	-1.0
突っ張り	ja	0.0
突進	ja	0.0
突破	ja	0.0
突厥	ja	0.0
届け	ja	0.0
届け出	ja	0.0
届出義務	ja	0.0
酉の市	ja	0.0
頓挫	ja	-1.0
頓着	ja	-1.0
曇り声	ja	-1.0
鈍さ	ja	-1.0
鈍化	ja	-1.0
鈍感	ja	-1.0
鈍才	ja	-1.0
鈍痛	ja	-1.0
内	ja	0.0
内ゲバ	ja	-1.0
内懐	ja	0.0
内観	ja	0.0
内気	ja	-1.0
内股	ja	0.0
内実	ja	0.0
内祝い	ja	0.0
内祝言	ja	1.0
内出血	ja	-1.0
内助	ja	0.0
内政	ja	0.0
内戦	ja	-1.0
内争	ja	-1.0
内臓脂肪	ja	-1.0
内臓疾患	ja	-1.0
内諾	ja	0.0
内偵	ja	0.0
内定	ja	0.0
内部結露	ja	-1.0
内部構造	ja	0.0
内部分裂	ja	-1.0
内紛	ja	-1.0
内務	ja	0.0
内蒙古	ja	0.0
内訳	ja	0.0
内憂外患	ja	-1.0
内乱	ja	-1.0
内輪げんか	ja	-1.0
内輪もめ	ja	-1.0
内輪争い	ja	-1.0
内訌	ja	-1.0
薙刀	ja	0.0
謎	ja	0.0
南アフリカ	ja	0.0
南下	ja	0.0
南国ムード	ja	0.0
南国気分	ja	1.0
南北戦争	ja	0.0
軟化	ja	0.0
軟弱	ja	-1.0
軟調	ja	0.0
難	ja	-1.0
難解	ja	-1.0
難関	ja	-1.0
難儀	ja	-1.0
難局	ja	-1.0
難工事	ja	-1.0
難攻不落	ja	1.0
難航	ja	-1.0
難産	ja	-1.0
難事	ja	-1.0
難渋	ja	-1.0
難所	ja	-1.0
難症	ja	-1.0
難色	ja	-1.0
難船	ja	-1.0
難題	ja	-1.0
難中の難事	ja	-1.0
難聴	ja	-1.0
難敵	ja	-1.0
難点	ja	-1.0
難度	ja	-1.0
難破	ja	-1.0
難病	ja	-1.0
難癖	ja	-1.0
難民	ja	-1.0
難問	ja	-1.0
二の足	ja	-1.0
二ヶ月	ja	0.0
二元論	ja	0.0
二時間	ja	0.0
二次感染	ja	-1.0
二次災害	ja	-1.0
二次障害	ja	-1.0
二次被害	ja	-1.0
二者択一	ja	0.0
二種類	ja	0.0
二十年	ja	0.0
二十分	ja	0.0
二心	ja	-1.0
二進一退	ja	0.0
二択	ja	0.0
二度寝	ja	0.0
二日	ja	0.0
二日酔い	ja	-1.0
二年半	ja	0.0
二枚舌	ja	-1.0
二枚目	ja	1.0
二律背反	ja	-1.0
二流	ja	-1.0
賑やか	ja	1.0
賑やかさ	ja	1.0
賑わい	ja	1.0
肉感	ja	1.0
肉眼	ja	0.0
肉腫	ja	-1.0
肉食妻帯	ja	-1.0
肉体美	ja	1.0
肉体労働	ja	0.0
肉弾	ja	0.0
肉弾戦	ja	-1.0
肉片	ja	0.0
肉欲	ja	-1.0
日の下開山	ja	0.0
日の目	ja	0.0
日刊	ja	0.0
日系企業	ja	0.0
日光浴	ja	1.0
日差し	ja	1.0
日射病	ja	-1.0
日焼け	ja	0.0
日照り	ja	0.0
日照不足	ja	-1.0
日常性	ja	0.0
日常茶飯	ja	0.0
日進月歩	ja	0.0
日数	ja	0.0
日清戦争	ja	-1.0
日中戦争	ja	-1.0
日報	ja	0.0
日本一	ja	1.0
日本語対応	ja	0.0
日本脳炎	ja	-1.0
日曜大工	ja	0.0
日用品	ja	0.0
日露戦争	ja	0.0
乳がん	ja	-1.0
乳ガン	ja	-1.0
乳飲み子	ja	0.0
乳液	ja	0.0
乳癌	ja	-1.0
乳酸	ja	0.0
乳酸菌	ja	0.0
乳腺炎	ja	-1.0
乳房	ja	0.0
乳房炎	ja	-1.0
乳幼児	ja	0.0
入り用	ja	1.0
入れ歯	ja	0.0
入れ替え	ja	0.0
入れ墨	ja	0.0
入金	ja	0.0
入試	ja	0.0
入寂	ja	-1.0
入手	ja	0.0
入植	ja	0.0
入定	ja	-1.0
入湯税	ja	0.0
入念	ja	1.0
入滅	ja	-1.0
入門者	ja	0.0
入用	ja	0.0
入力ミス	ja	-1.0
尿	ja	0.0
尿意	ja	0.0
尿失禁	ja	-1.0
尿毒症	ja	-1.0
尿路結石	ja	-1.0
妊娠中毒症	ja	-1.0
妊婦さん	ja	0.0
忍	ja	-1.0
忍び笑い	ja	-1.0
忍耐	ja	0.0
忍耐力	ja	1.0
認可	ja	1.0
認許	ja	0.0
認識	ja	1.0
認識不足	ja	-1.0
認証	ja	1.0
認知	ja	0.0
認定	ja	1.0
認容	ja	0.0
濡れ	ja	0.0
濡れ衣	ja	-1.0
猫かわいがり	ja	1.0
猫なで声	ja	-1.0
猫背	ja	-1.0
熱	ja	0.0
熱さ	ja	0.0
熱愛	ja	1.0
熱意	ja	1.0
熱感	ja	-1.0
熱気	ja	1.0
熱血	ja	1.0
熱源	ja	0.0
熱賛	ja	1.0
熱射病	ja	-1.0
熱傷	ja	-1.0
熱情	ja	0.0
熱心	ja	1.0
熱戦	ja	1.0
熱線	ja	0.0
熱中	ja	0.0
熱中症	ja	-1.0
熱病	ja	-1.0
熱風	ja	0.0
熱弁	ja	0.0
熱暴走	ja	-1.0
熱量	ja	1.0
熱燗	ja	0.0
年賀	ja	1.0
年季	ja	1.0
年金	ja	1.0
年収	ja	1.0
年上	ja	0.0
年報	ja	0.0
年令	ja	0.0
年齢差	ja	0.0
年齢制限	ja	0.0
念	ja	0.0
念願	ja	0.0
念入り	ja	1.0
捻挫	ja	-1.0
燃焼	ja	0.0
燃費	ja	0.0
粘り	ja	1.0
粘り強さ	ja	1.0
粘液質	ja	-1.0
粘性	ja	0.0
粘着	ja	-1.0
粘着性	ja	0.0
悩ましさ	ja	-1.0
悩み	ja	-1.0
濃い口	ja	0.0
濃厚	ja	0.0
濃彩	ja	1.0
濃霧	ja	-1.0
濃緑色	ja	0.0
納税義務	ja	0.0
納得	ja	0.0
納入	ja	0.0
能	ja	1.0
能力	ja	1.0
能力差	ja	0.0
脳こうそく	ja	-1.0
脳しんとう	ja	-1.0
脳溢血	ja	-1.0
脳炎	ja	-1.0
脳血管障害	ja	-1.0
脳血栓	ja	-1.0
脳梗塞	ja	-1.0
脳硬塞	ja	-1.0
脳挫傷	ja	-1.0
脳塞栓	ja	-1.0
脳死	ja	-1.0
脳腫瘍	ja	-1.0
脳充血	ja	-1.0
脳出血	ja	-1.0
脳症	ja	-1.0
脳障害	ja	-1.0
脳震盪	ja	-1.0
脳脊髄膜炎	ja	-1.0
脳卒中	ja	-1.0
脳内出血	ja	-1.0
脳軟化症	ja	-1.0
脳波	ja	0.0
脳病	ja	-1.0
脳貧血	ja	-1.0
膿	ja	-1.0
膿腫	ja	-1.0
膿疱	ja	-1.0
膿瘍	ja	-1.0
農水	ja	0.0
農政	ja	0.0
農林	ja	0.0
覗き	ja	-1.0
把握	ja	0.0
覇気	ja	1.0
波しぶき	ja	0.0
波風	ja	-1.0
波瀾	ja	-1.0
派手さ	ja	0.0
破たん	ja	-1.0
破れ	ja	-1.0
破れかぶれ	ja	-1.0
破壊	ja	-1.0
破壊力	ja	1.0
破戒	ja	-1.0
破顔一笑	ja	1.0
破産	ja	-1.0
破傷風	ja	-1.0
破損	ja	-1.0
破綻	ja	-1.0
破断	ja	-1.0
破談	ja	-1.0
破調	ja	-1.0
破天荒	ja	-1.0
破片	ja	-1.0
破滅	ja	-1.0
破門	ja	-1.0
破約	ja	-1.0
破裂	ja	-1.0
破裂音	ja	0.0
婆心	ja	0.0
罵声	ja	-1.0
罵倒	ja	-1.0
罵詈	ja	-1.0
罵詈雑言	ja	-1.0
罵詈讒謗	ja	-1.0
馬群	ja	0.0
馬鹿	ja	-1.0
馬鹿馬鹿しさ	ja	-1.0
馬首	ja	0.0
馬賊	ja	-1.0
馬蹄形	ja	0.0
馬力	ja	1.0
俳優	ja	1.0
廃り	ja	-1.0
廃液	ja	-1.0
廃刊	ja	0.0
廃棄	ja	0.0
廃棄物	ja	-1.0
廃業	ja	-1.0
廃校	ja	-1.0
廃材	ja	0.0
廃止	ja	-1.0
廃疾	ja	-1.0
廃車	ja	-1.0
廃人	ja	-1.0
廃絶	ja	-1.0
廃退	ja	-1.0
廃部	ja	-1.0
廃物	ja	-1.0
廃油	ja	0.0
廃墟	ja	0.0
拝謝	ja	0.0
排ガス	ja	0.0
排外主義	ja	-1.0
排気ガス	ja	-1.0
排出	ja	0.0
排水	ja	-1.0
排斥	ja	-1.0
排他性	ja	-1.0
排尿障害	ja	-1.0
排泄	ja	0.0
排泄物	ja	-1.0
敗局	ja	-1.0
敗血症	ja	-1.0
敗残	ja	-1.0
敗者	ja	-1.0
敗績	ja	-1.0
